 B | PresentationLord | Priestly People/Pueblo de Reyes (2,G)  PMB 383/WC 761/JS 749/WS 
 B | PresentationLord | Song of Simeon (G)   BB 
 B | PresentationLord | The King of Glory (Ps)  WOR 501/WOR4 565/WC 738/GP 128/MI‑BB/RS 628/GC 486/GC2 494/JS 598/WS 
 B | PresentationLord | The Light of Christ  CBW 394/MI‑BB/JS 690 
 B | SacredHeart | A Spendthrift Lover Is the Lord WOR 597 
 B | SacredHeart | All You Who Seek a Comfort Sure (G) CH 503/WOR 490 
 B | SacredHeart | Beautiful One SPS 274 
 B | SacredHeart | Beautiful Savior GP 669/JS 859/OIF 931/PMB 542/WC 996 
 B | SacredHeart | God Is Love (Haas) GC 629/GC2 608/RS 744 
 B | SacredHeart | God Is Love (Rees/Abbot’s Leigh) JS 749 
 B | SacredHeart | God of Love (Schutte) GP 647 
 B | SacredHeart | He Came Down GC 370/GC2 364/OIF 377/RS 519 
 B | SacredHeart | Heart of Christ OIF 941/PMB 541/WC 997 
 B | SacredHeart | Heart of Christ Jesus OIF 935 
 B | SacredHeart | Heart of Jesus JS 476 
 B | SacredHeart | Heart of My God SPS 302 
 B | SacredHeart | I Cannot Tell It All GP 390 
 B | SacredHeart | Jesu, Joy of Our Desiring JS 669/LMGM 269/OIF 629/PMB 357/WC 729 
 B | SacredHeart | Jesus Christ, You Are My Life SPS 224 
 B | SacredHeart | Jesus, the Very Thought of You JS 474/OIF 939/WC 1002 
 B | SacredHeart | Joyfully Singing GC 548/RS 682 
 B | SacredHeart | Love Divine, All Loves Excelling (2) CH 454/GC 622/GC2 613/GP 640/JS 746/OIF 743/PMB 431/RS 743/WC 832/WOR 588/WOR4 642 
 B | SacredHeart | Love Is His Word OIF 556/PMB 299/RS 750/WC 634 
 B | SacredHeart | Near to the Heart of God LMGM 151 
 B | SacredHeart | No Greater Love GC 628/GC2 607/GP 362/RS 753/WOR4 698 
 B | SacredHeart | O Sacred Heart All Holy CH 511 
 B | SacredHeart | Our God Is Rich in Love (1) GC 652/GC2 620 
 B | SacredHeart | Rock of Ages (G) LMGM 51 
 B | SacredHeart | Sacred Heart Song OIF 932 
 B | SacredHeart | Tell Jesus All LMGM 176 
 B | SacredHeart | There’s a Wideness in God’s Mercy CH 535/GC 626/GC2 603/GP 639/JS 748/OIF 585/PMB 322/RS 742/WC 682/WOR 596/WOR4 645 
 B | SacredHeart | To Christ the Prince of Peace (G) CH 526/WOR 491/WOR4 560 
 B | Transfiguration | Adoramus Te Domine (G) WOR 548 
 B | Transfiguration | All Hail the Power of Jesus' Name (1) WOR 494, 495/GC 484/GC2 490/G3 570/JS 482/OIF 619/WC 744/GP 421/MI‑BB 737/LMGM 88, 89/RS 632/PMB 368/WS 629/SS 875 
 B | Transfiguration | Alleluia! Sing to Jesus (1,Ps) WOR 737/GC 853/GC2 826/G3 949/JS 477/OIF 630/WC 746/GP 419/CBW 426/MI‑BB 742/LMGM 67/RS 914/PMB 352/WS 632/SS 1066 
 B | Transfiguration | Be Light for Our Eyes (2,G) GC 509/GC2 511/CBW 305 
 B | Transfiguration | Beautiful Savior (2,G) JS 859/OIF 931/WC 1019/GP 669/PMB 542/WS 843/BB 202 
 B | Transfiguration | Better Is One Day SPS 279 
 B | Transfiguration | Christ in Me Arise MI-BB 518/SPS 278 
 B | Transfiguration | Christ Is the World’s Light (G) CBW 543 
 B | Transfiguration | Christ upon the Mountain Peak (G) WOR 701 
 B | Transfiguration | Christ, You Are the Fullness (G) CBW 431 
 B | Transfiguration | Crown Him with Many Crowns (1,Ps) WOR 496/GC 485/GC2 489/G3 574/JS 480/OIF 626/WC 749/GP 420/CBW 437/MI‑BB 743/LMGM 68/RS 626/PMB 359/WS 641/SS 876 
 B | Transfiguration | Glorious Is the Name of Jesus (G) LMGM 194 
 B | Transfiguration | Glory and Praise to You (G) OIF 627/PMB 360/WC 764/WS 631 
 B | Transfiguration | God's Holy Mountain We Ascend (2,G) OIF 807/PMB 467/WC 910 
 B | Transfiguration | He Is Exalted SPS 196 
 B | Transfiguration | He Is King of Kings (1,Ps) LMGM 86/WOR 498 
 B | Transfiguration | Here Is My Servant (E) PSL 26/SS 291 
 B | Transfiguration | I Will Choose Christ (G) JS 775/GP 459/GC2 683/G3 802/MI-BB 520 
 B | Transfiguration | I Will Lift Up My Eyes (G) GC 500/JS 646/GP 709 
 B | Transfiguration | I’d Rather Have Jesus (G) LMGM 272 
 B | Transfiguration | Immortal, Invisible, God Only Wise (1) WOR 512/GC 506/JS 621/OIF 615/WC 738/MI‑BB 570/CBW 472/PMB 347/SS 885 
 B | Transfiguration | Jesus Christ, Inner Light (G) JS 666/GP 661/MI-BB 611 
 B | Transfiguration | Jesus Christ, Yesterday, Today and Forever (2) GC 745/GC2 730/G3 847/RS 679/SS 1005 
 B | Transfiguration | Jesus Has Conquered Death (G) LMGM 62 
 B | Transfiguration | Jesus, Take Us to the Mountain (G) HG 131 
 B | Transfiguration | Let the Heav’n Light Shine on Me (G) LMGM 189 
 B | Transfiguration | Lord of Glory (G) GP 707/JS 645/MI-BB 618 
 B | Transfiguration | My Heart Declared to You (E) IH 81 
 B | Transfiguration | O Christ, Bright Sun of Justice (G) JS 389 
 B | Transfiguration | O Come and Sing to God, the Lord (2,G) GP 154 
 B | Transfiguration | O Light of Light, Love Given Birth (G) CBW 434 
 B | Transfiguration | O Raise Your Eyes on High (G) CBW 366 
 B | Transfiguration | Only-Begotten, Word of God Eternal (G) WOR 666/RS 852 
 B | Transfiguration | Open My Eyes (G) MI‑BB 395/JS 695/GC2 569 
 B | Transfiguration | Out of Darkness -- Walker (G) MI‑BB 516/GC 689/JS 765/GP 574 
 B | Transfiguration | Praise to You, O Christ, Our Savior (2,G) MI‑BB 605/GC 515/GC2 517/G3 596/JS 674/RS 652/CBW 442/GP 662 
 B | Transfiguration | Priestly People, v 5 (G) OIF 669/PMB 383/WC 786/WS 659 
 B | Transfiguration | Rejoice, the Lord Is King (Ps) WOR 493/GC 487/GC2 493/G3 568/JS 478/OIF 635/WC 762/MI‑BB 733/LMGM 93/RS 627/PMB 355/WS 635/SS 877 
 B | Transfiguration | Song of Good News (2,G) OIF 682/WC 801/WS 670 
 B | Transfiguration | Speak, Lord (2,G) MI-BB 603 
 B | Transfiguration | Take and Eat (2) GC 831/GC2 812/G3 950/MI-BB 366/WC 686/RS 910/CBW 611/WS 584/SS 1087 
 B | Transfiguration | The Head That Once Was Crowned with Thorns (1) WOR 464 
 B | Transfiguration | The King of Kings, Christ Jesus Reigns (Ps,G) JS 486/MI‑BB 741 
 B | Transfiguration | The King Shall Come When Morning Dawns (1,Ps,G) WOR 373/GC 320/GC2 347/G3 414/WC 491, 502/JS 319/BB 50/LMGM 1/RS 497/CBW 318/GP 307/OIF 364/PMB 186/WS 444/SS 719 
 B | Transfiguration | This Is the Feast of Victory (1) WOR 458/GC 429/GC2 458/G3 520/JS 428/OIF 834/WC 935/RS 583/CBW 396/PMB 489/SS 829 
 B | Transfiguration | 'Tis Good, Lord, to Be Here (G) WOR 700/WC 561/GC 778/GC2 771/RS 882/JS 518/OIF 430/PMB 229/WS 490/BB 123/SS 1062 
 B | Transfiguration | To God with Gladness Sing (2,G) RS 666/GC 535 
 B | Transfiguration | Transfiguration (G) GP 443/BB 134 
 B | Transfiguration | Transfigure Us, O Lord (G) MI-BB 509 
 B | Transfiguration | Transform Us (G) RS 881/GC2 770/G3 878/HG 149/SS 1061 
 B | Transfiguration | Wake the Song of Jubilee (1,Ps) OIF 888/PMB 514/WC 979 
 B | Transfiguration | We Remember (G) GC 593/GC2 578/G3 681/WC 691/MI‑BB 502/RS 724/WS 561/SS 
 B | Transfiguration | We Shall Be like You (C) PSL 228/SS 922 
 B | Transfiguration | Word of God, Come Down on Earth (2,G) WOR 513/CBW 429/JS 449/RS 653/OIF 641/PMB 367/WC 751 
 B | Transfiguration | You Are the Voice (2,G) GC 549/GC2 538/G3 609/RS 659 
 B | Trinity | All Creatures of Our God and King (1) W3 520/WOR4 607/CBW 543/MI-BB 546/WC 930/RS 670/GC 533/GC2 523/GC3 611/JS 600/GP 672/OIF 853/PMB 481/WS/SS 
 B | Trinity | All Hail, Adored Trinity (E) MI-BB 721/GP 416/WC 777/JS 467/OIF 658/PMB 377/WS/SS 
 B | Trinity | All Praise and Glad Thanksgiving (E) JS 466/MI-BB 717 
 B | Trinity | All Things New (2) GC 427/GC2 450/GC3 541 
 B | Trinity | Alleluia, Sing! (E) RS 625/GC 473 
 B | Trinity | Baptized in Living Waters (2,G) OIF 662/PMB 386/WC 787/WS 
 B | Trinity | Baptized in Water (2,G) W3 720/WOR4 919/RS 903/GC 798/GC2 797/GC3 903/CBW 614/JS 542/OIF 516/PMB 286/WC 635/WS/MI-BB 657/SS 
 B | Trinity | Blessed Be God – Connolly GC 477 
 B | Trinity | Blessed Be the Holy Trinity (E) BFW 193/SS 
 B | Trinity | Blessed Be the Triune Godhead (E) IH 32 
 B | Trinity | Canticle of the Sun (1) MI-BB 424/WC 930/RS 638/GC 496/GC2 495/GC3 576/WOR4 576/CBW 542/WS/SS 
 B | Trinity | Come, Join the Dance of Trinity (E) WOR4 554 
 B | Trinity | Come Now, Almighty King (E) W3 487/WOR4 549/MI-BB 720/LMGM 76/WC 778/GC 475/GC2 486/GC3 562/WOR4 549/JS 471/GP 417/PMB 378/WS/SS 
 B | Trinity | Creator God, Creating Still CBW 420 
 B | Trinity | Dwelling Place (G) GP 591/GC 594/GC2 582/GC3 678/MI-BB 498 
 B | Trinity | Everyone Moved by the Spirit (2) GP 412 
 B | Trinity | Father, Lord of All Creation (E) WOR4 555 
 B | Trinity | Firmly I Believe and Truly (E) CBW 533 
 B | Trinity | For the Beauty of the Earth (1,2) W3 557/WOR4 632/CBW 624/MI-BB 595/WC 986/GP 704/RS 697/GC 572/GC2 548/GC3 633/JS 642/OIF 892/PMB 517/WS/SS 
 B | Trinity | Forth in the Peace of Christ (G) W3 627/CBW 514 
 B | Trinity | Glory and Praise to Our God (1) GP 671/MI-BB 547/RS 696/GC 522/GC2 537/GC3 606/OIF 836/WOR4 597/WC 936/JS 596/WS 
 B | Trinity | Go (G) LMGM 66/RS 604/GC 454/OIF 819/PMB 478/WC 919/WS 731 
 B | Trinity | Go Make of All Disciples (G) W3 628/WOR4 792/RS 798/GC 687/GC2 666/GC3 769/JS 828/OIF 810/PMB 479/WC 927/WS/BB 189 
 B | Trinity | Go Out in the World (G) OIF 816 
 B | Trinity | Go Out to the World (G) GC3 762 
 B | Trinity | Go Out to the World/Vayan al Mundo (G) MI-BB 386 
 B | Trinity | Go to the World (G) RS 608/GC2 469/GC3 546/WOR4 532/CBW 508/WC 917/WS 733/SS 851 
 B | Trinity | God beyond All Names JS 634/GP 667/MI-BB 428 
 B | Trinity | God of All Creation (1) GC 497 
 B | Trinity | God the Father, God the Son, and God the Spirit (E) LMGM 77 
 B | Trinity | God the Spirit, Guide and Guardian CBW 510 
 B | Trinity | God, We Praise You W3 535/WOR4 599/RS 676/JS 594/OIF 838/PMB 495/WC 934/WS/BB 196/SS 
 B | Trinity | Halleluya! We Sing Your Praises (G) RS 692/GC 562/GC2 529/GC3 626/MI-BB 567/OIF 818/PMB 482 
 B | Trinity | Holy God, We Praise Thy Name W3 524/WOR4 614/RS 657/GC 524/GC2 519/GC3 615/LMGM 193/GP 681/JS 593/OIF 835/PMB 494/WC 949/WS/BB 197/SS 
 B | Trinity | Holy, Holy, Holy, Lord God Almighty (E) W3 485/WOR4 553/GP 414/LMGM 78/WC 938/RS 624/GC 474/GC2 483/GC3 567/JS 469/OIF 830/PMB 485/BB 212/WS/SS 
 B | Trinity | How Shall We Name God? GC3 667 
 B | Trinity | How Wonderful the Three-in-One (E) RS 618/GC 472/GC2 488/GC3 563/WOR4 550/JS 470/OIF 656/PMB 380/WC 779/SS 
 B | Trinity | Hymn to the Trinity (E) OIF 659/PMB 379/WC 781 
 B | Trinity | I Will Be with You (G) GC 455 
 B | Trinity | I Will Rejoice GP 674/LMGM 311 
 B | Trinity | In Christ There Is No East or West (2) W3 659/WOR4 824/CBW 529/MI-BB 588/LMGM 301/WC 807/GP 565/RS 836/GC 738/GC2 726/GC3 832/JS 850/OIF 683/PMB 391/WS/SS 
 B | Trinity | Joyful, Joyful, We Adore You (1) W3 525/WOR4 611/GP 693/MI-BB 555/LMGM 197/WC 945/RS 669/GC 528/GC2 520/GC3 614/CBW 511/JS 617/OIF 844/PMB 497/WS/SS 
 B | Trinity | Let There Be Light GC3 561 
 B | Trinity | Lord, You Give the Great Commission (G) W3 470/WOR4 790/WC 788/RS 607/GC 456/GC2 466/GC3 544/CBW 691/JS 452/MI-BB 375/GP 401/OIF 668/PMB 382/WS/SS 
 B | Trinity | Love Which Never Ends (1,Ps,2) JS 573/GP 465 
 B | Trinity | O Dawn of All Creation (E) WOR4 548 
 B | Trinity | O God, Almighty Father (E) W3 484/WOR4 551/CBW 421/LMGM 79/GC 479/GC2 485/GC3 566/MI-BB 719/SS 
 B | Trinity | On This Day, the First of Days (1) W3 662/WOR4 825/CBW 590/MI-BB 722/WC 908/RS 843/JS 468/PMB 466/GP 413/WS/SS 
 B | Trinity | One Lord (2) GP 453/GC2 667/GC3 770/MI-BB 658 
 B | Trinity | Praise and Thanksgiving (1) W3 682/WOR4 856/RS 867/GC 764/GC2 754/GC3 861/SS 
 B | Trinity | Rain Down (Ps) JS 651/GP 713/GC2 505/GC3 582/MI-BB 619/WS 
 B | Trinity | Sing of the Lord's Goodness (1) MI-BB 564/GC 547/GC2 532/GC3 610/JS 605/GP 690 
 B | Trinity | Sing Out, Earth and Skies (1) RS 640/GC 499/GC2 497/GC3 577/CBW 545/WC 948/MI-BB 562/WS/SS 
 B | Trinity | Sing Praise to Our Creator (E,C) RS 620/OIF 660/PMB 376/WC 776/WS 
 B | Trinity | Sing We Praises to the Father (E) CBW 422 
 B | Trinity | Sing Your Praises to the Father (E) OIF 657/WC 780/WS 
 B | Trinity | Stand Up, Friends (E) RS 622/GC 478/GC2 487/GC3 565 
 B | Trinity | The Play of the Godhead (2) GC2 484/GC3 564/WOR4 552 
 B | Trinity | Through the Mystery of Death, vss 6-8 (2) GP 451 
 B | Trinity | Today I Awake (E) RS 857/GC 755 
 B | Trinity | We Praise You – Dameans (1) JS 626/GP 677/MI-BB 558/RS 694/GC 541/GC2 540/GC3 617 
 B | Trinity | Where Two or Three Have Gathered, vss 3,5 (Ps,2,G) JS 771/GP 587 
 B | Trinity | You Have Shown You Love Us (E) PSL B-198/SS 
 B | Unborn | As a Fire Is Meant for Burning  GC2 643/G3 744/RS 779/WOR4 734 
 B | Unborn | Ashes  GC2 852/G3 962/GP 340/JS 374/JS2 374 
 B | Unborn | Before Thy Throne, O God, We Kneel  CH 600 
 B | Unborn | Beloved Son and Daughter Dear  CH 234 
 B | Unborn | Change Our Hearts  GC2 414/G3 493/GP 349 
 B | Unborn | Come, Ye Disconsolate  LMGM 255 
 B | Unborn | Forgive Our Sins  CBW III 620/GC2 848/G3 965/JS 556/JS2 556/PMB 324/RS 952/WC 684/WOR 754/WOR4 967 
 B | Unborn | God Made from One Blood  RS 824/WOR4 749 
 B | Unborn | Grant to Us, O Lord  CBW III 621A/CH 465/PMB 329/WC 683/WOR4 957 
 B | Unborn | Healer of Our Every Ill  GC2 854/G3 960/WC 686/WOR4 965 
 B | Unborn | Help Us Accept Each Other  WOR 656/WOR4 818 
 B | Unborn | Hold Us in Your Mercy  GC2 398/G3 494/GP 350 
 B | Unborn | Holy Darkness  GP 477/JS2 578 
 B | Unborn | If I Have Been the Source of Pain/Si Fui Motivo de Dolor G3 957/WOR4 959 
 B | Unborn | If I Have Wounded Any Soul  LMGM 312 
 B | Unborn | Lead Me, Guide Me  GC 574/GC2 555/G3 656/LMGM 168/PMB 397/RS 712/WC 791WOR4 657 
 B | Unborn | Lord, I’m Coming Home  LMGM 178 
 B | Unborn | Lord of All Nations, Grant Me Grace  CH 612/GC2 602/G3 703/RS 751/WC 780/WOR 602/WOR4 697 
 B | Unborn | Our Father, by Whose Name  CH 621 
 B | Unborn | Our Father, We Have Wandered  CH 401/GC2 849/G3 956/JS2 554/PMB 326/RS 955/WC 678/WOR 755/WOR4 963 
 B | Unborn | Pardon Your People  GP 470 
 B | Unborn | PerdÃ³n, SeÃ±or  FYC 359 
 B | Unborn | Perdona a Tu Pueblo  FYC 345 
 B | Unborn | Remember Your Love  GC2 851/G3 961/GP 474/JS2 561 
 B | Unborn | Softly and Tenderly Jesus Is Calling  GC2 850/G3 963/JS2 557 
 B | Unborn | Te Pedimos PerdÃ³n  FYC 353 
 B | Unborn | The Church of Christ in Every Age  CH 613/GC2 665/G3 765/WC 930/WOR4 785 
 B | Unborn | The Clouds’ VeilÂ  G3 710 
 B | Unborn | The Cry of the Poor  GC 48/GC2 33/G3 47/GP 203/JS2 847/RS 69/WOR4 46 
 B | Unborn | There’s a Wideness in God’s Mercy  CBW III 443/CH 535/GC2 603/G3 644/GP 639/JS2 748/PMB 322/RS 742/WC 682/WOR 595, 596/WOR4 645 
 B | Unborn | We Will Journey in Faith  JS2 552 
 B | Unborn | What Does the Lord Require  RS 785/WOR 624/WOR4 748 
 B | Unity | All Are Welcome (Haugen) GC 753/GC2 741/G3 850/WC 885 
 B | Unity | Anthem (Conry) GC 690/GC2 681/G3 778/GP 578/JS 761 
 B | Unity | As a Fire Is Meant for Burning (Duck) GC 663/GC2 643/G3 744/RS 779 
 B | Unity | As the Grains of Wheat (Haugen) GC 825 
 B | Unity | At That First Eucharist CH 366/GC 852/GC2 840/G3 914/GP 511/JS 826/LMGM 134/PMB 292/WC 628/WOR 733 
 B | Unity | At the Name SPS 268 
 B | Unity | Beloved, Let Us Love (Bonar) WOR 601 
 B | Unity | Bread for the Word (Farrell) GC 827/JS 810/SPS 240 
 B | Unity | Bread of Life (Fisher) SPS 243 
 B | Unity | Bread of Life, Hope of the World (Farrell) GC 821/JS 819 
 B | Unity | Christ Is Made the Sure Foundation CH 540/GC 662/GC2 642/G3 745/JS 780/PMB 384/RS 778/WC 758/WOR 617 
 B | Unity | Christ’s Church Shall Glory (Idle/Luther) CH 487/WOR 616 
 B | Unity | Companions on the Journey (Landry) GP 566/JS 851 
 B | Unity | Diverse in Culture, Nation, Race (Duck) GC 739/GC2 729/G3 833/RS 837 
 B | Unity | Father, We Thank Thee Who Has Planted CH 374/GC 568/GC2 547/G3 632/PMB 316/RS 705/WC 630/WOR 558 
 B | Unity | For the Healing of the Nations (Kaan) GC 719/GC2 712/G3 803/JS 866/PMB 505/WC 935/WOR 643 
 B | Unity | From East and West (Dufford) GP 567 
 B | Unity | Gather Us In (Haugen) GC 744/GC2 743/G3 848/RS 850/WC 883/WOR 665 
 B | Unity | Gather Us Together (Alstott) GP 534/JS 801 
 B | Unity | Gather Your People (Hurd)  GC2 742/G3 837/JS 798 
 B | Unity | God, Our Source and Life, Unite Us (Thomson) SPS 291 
 B | Unity | I Am the Vine (Hurd) GC 672 
 B | Unity | I Am the Vine (Miffleton)  PMB 436/WC 843 
 B | Unity | In Christ There Is a Table Set for All (Stamps) GC 749 
 B | Unity | In Christ There Is No East or West CH 650/GC 738/GC2 726/G3 832/GP 565/JS 850/LMGM 301/PMB 391/RS 836/WC 782/WOR 659 
 B | Unity | In My Name CH 477 
 B | Unity | Let Us Break Bread Together GC 832/GC2 832/JS 806/LMGM 135/PMB 313/RS 911/WC 627/WOR 727 
 B | Unity | Let Us Praise God Together CH 569 
 B | Unity | Lord of All Nations, Grant Me Grace CH 612/GC2 602/G3 703/WC 780/WOR 602 
 B | Unity | Lord, You Give the Great Commission CH 639/GC 456/GC2 466/G3 544/JS 452/PMB 382/RS 607/WC 763/WOR 470 
 B | Unity | Make Us One (Marchionda) PMB 392/WC 781 
 B | Unity | O Christ the Great Foundation (Lew/Aurelia) GC2 646/RS 782/WOR 618 
 B | Unity | One Bread, One Body (Foley) GC 830/GC2 813/G3 932/GP 499/JS 820/LMGM 139/RS 915/WC 661/SPS 249 
 B | Unity | One Is the Body (Cooney) GC 846 
 B | Unity | One Spirit, One Church (Quinlivan/Keil) GP 570/JS 778 
 B | Unity | The Church’s One Foundation CH 489/GC 661/G3 742/JS 779/PMB 385/WC 764 
 B | Unity | The Eyes and Hands of Christ (Kendzia) SPS 234 
 B | Unity | There Comes a Time (Jabusch/Kreutz) CH 491 
 B | Unity | There Is a Prayer (Wright/Kreutz) CH 494 
 B | Unity | There Is One Lord (Alstott) JS 699 
 B | Unity | There Is One Lord (Deiss) PMB 287/WC 610 
 B | Unity | There Is One Lord (TaizÃ©) GC 809/GC2 796/G3 905/RS 835/WOR 657 
 B | Unity | They’ll Know We Are Christians (Scholtes) GC 735/GC2 728/G3 835/GP 568/JS 849/PMB 390/WC 779 
 B | Unity | Trilingual Ubi Caritas  PMB 428 
 B | Unity | Ubi Caritas (Browning)  GC2 568 
 B | Unity | Ubi Caritas (Rosania) GP 364/JS 754 
 B | Unity | Ubi Caritas (Hurd) G3 696/JS 805/SPS 259 
 B | Unity | Ubi Caritas et Amor (Chant) CH 386/GC 631/GC2 601/G3 705/JS 753/PMB 430/RS 752/SPS 362/WC 827/WOR 598 
 B | Unity | Ubi Caritas et Amor (Taize) GC 408/GC2 430/G3 500/WC 824/WOR 604 
 B | Unity | We Are Many Parts (Haugen) GC 733/GC2 727RS 840/WC 762 
 B | Unity | Where Charity and Love Prevail CH 387/GC 625/GC22 610/GP 644/JS 756/PMB 424, 429/RS 747/WC 825, 833 
 C | Advent1 | A Season of Light (1,2)  WC 500/WS 427 
 C | Advent1 | Advent Gathering (1) GC 324/RS 492 
 C | Advent1 | Advent Gathering Song: Come, Come, Emmanuel (1)   GC2 338/GC3 405/SS 714 
 C | Advent1 | Advent Litany (1) JS3 291/BB 56 
 C | Advent1 | Are You Ready? (G) LMGM2 243 
 C | Advent1 | As Servants Working an Estate (G) W4 411 
 C | Advent1 | Awake, Awake, Fling Off the Night (2) CBW 304 
 C | Advent1 | Awake to the Day (G) G3 399 
 C | Advent1 | Awaken, Sleepers (G) W4 393 
 C | Advent1 | Beyond the Moon and Stars (1Ps)   BB 47 
 C | Advent1 | Bread of Life – Advent/Christmas Setting (2) JS3 788/BB 77 
 C | Advent1 | Christ, Be Our Light (2) GP 656/MI-BB 606/JS2 661/JS3 824/WC 962/GC2 512/G3 90/W4 584/WS 803/SS 888 
 C | Advent1 | Christ, Circle Round Us (1, G)   JS3 284/BB 54 
 C | Advent1 | Come, Light of the World (1,2)   GC2 328/WC 493/WS 438 
 C | Advent1 | Come, Lord, and Tarry Not (1, G) W3 366/W4 401/LMGM 11/LMGM2 242 
 C | Advent1 | Come to Set Us Free (1) JS2 180/GC 338 
 C | Advent1 | Find Us Ready (2,G)   GC2 342 
 C | Advent1 | From the Father’s Throne on High (G) W4 865 
 C | Advent1 | God of All People (1) GC 331/GC2 349/G3 412/CBW 314/SS 737 
 C | Advent1 | Hold Me in Life (Ps) JS2 702/GC 599/GP 596 
 C | Advent1 | In the Day of the Lord (1) GP 722/MI-BB 584/JS2 685/JS3 753 
 C | Advent1 | In the Lord I'll Be Ever Thankful (1, Ps)  RS 703/GC 566/GC2 546/G3 639/W4 639/SS 913 
 C | Advent1 | Lead Us to Your Light (1)   GC2 326 
 C | Advent1 | Lift Up Your Heads, O Gates (1, G)   PMB 354 
 C | Advent1 | Lord, Come and Save Us (1, 2)  GP 308/GC 140 
 C | Advent1 | Maranatha (1, G)  GP 295/JS 275,283/BB 59,70,73 
 C | Advent1 | Maranatha, Come (1)   GC2 335/G3 410/SS 746 
 C | Advent1 | Maranatha, Lord Messiah (1)   GC2 324/G3 397/W4 412/SS 721 
 C | Advent1 | My Lord! What a Morning (G)  LMGM 9/LMGM2 693 
 C | Advent1 | My Lord Will Come Again (1,G)  GC 769 
 C | Advent1 | Now the Day of the Lord Is at Hand (G)  W3 687 
 C | Advent1 | O, How I Long to See (1)  GP 306 
 C | Advent1 | Psalm 25: To You, O Lord (E) 
 C | Advent1 | Rejoice, the Lord Is King (G) W3 493/W4 564/LMGM 93/LMGM2 349/JS2 478/JS3 459/RS 627/GC 487/GC2 493/G3 568/WC 762/MI-BB 733/PMB 355/WS 635/SS 877 
 C | Advent1 | Save Us, O Lord (1, 2) GP 301/JS2 555/JS3 528/MI-BB 666 
 C | Advent1 | Sleepers, Wake! (G)   W4 409 
 C | Advent1 | Soon and Very Soon (1, G)  LMGM 4/LMGM2 691/GC 770/GC2 758/G3 865/W4 861/JS2 683/JS3 755/RS 870/GP 723/WC 974/MI-BB 585/WS 813/PMB 513/SS 1050 
 C | Advent1 | The Advent (Coming) of Our God (G) JS2 322/JS3 287/CBW 315/WC 504/BB 71,623/PMB 191/WS 428/SS 743 
 C | Advent1 | The King Shall Come When Morning Dawns (1,G)  W3 373/W4 403/GP 307/LMGM 1/LGMG2 236/GC 320/GC2 347/G3 414/JS2 319/JS3 282/RS 497/CBW 318/WC 491,502/BB 50/WS 437,444/PMB 186/SS 719 
 C | Advent1 | Thy Kingdom Come (1,G)  GP 719/GC 656/RS 776 
 C | Advent1 | To You, O Lord, I Lift My Soul (E,Ps)  WC 499/BFW 1/SS 673 
 C | Advent1 | To You, O Lord, I Pray (E, Ps)   IH 1 
 C | Advent1 | Wait for the Lord (G) RS 484/GC 332/GC2 340/G3 406/W4 410/CBW 319/SS 722 
 C | Advent1 | Waiting in Silence (1,Ps,2)   BB 41 
 C | Advent1 | Wake, Awake (G)  W3 371/JS2 332/JS3 298/RS 489/GC 335/BB 53/PMB 185/WS 426/SS 720 
 C | Advent1 | Walk in the Reign (1)  GC 319/GC2 325 
 C | Advent1 | When the Lord in Glory Comes (1,G)  RS 868/GC 765/W4 863/HG 100 
 C | Advent2 | A Morning Star Draws Near (G) W4 400 
 C | Advent2 | A Voice Cries Out (G) RS 485/GC2 343/G3 416/GP 294/JS2 313/JS3 276/BB 45 
 C | Advent2 | Advent Antiphon (G) CBW 301 
 C | Advent2 | Are You Ready? (G) LMGM2 243 
 C | Advent2 | Arise, Jerusalem (C) PSL C-4/SS 215 
 C | Advent2 | Awake to the Day (1,G) G3 399 
 C | Advent2 | Be Strong! (1)  LMGM 237/LMGM2 573 
 C | Advent2 | Behold, O Zion (E)   IH 2/WC 510/WS 445 
 C | Advent2 | Bread of Life (Farrell) – Advent/Christmas setting (1) BB 779/JS2 819/JS3 788 
 C | Advent2 | Christ Is Coming: Prepare the Way (G) LMGM 10/LMGM2 241 
 C | Advent2 | Christ's Peace (1, 2) JS2 844 
 C | Advent2 | City of God, Jerusalem (1)   W3 362/W4 391/RS 486 
 C | Advent2 | Clear the Voice (G)   JS2 317 
 C | Advent2 | Come, Light of the World (1)   GC2 328/WC 493/WS 438 
 C | Advent2 | Comfort, Comfort, O My People (1G) W3 370/W4 402/JS2 327/JS3 295/BB 57/WC 507/RS 488/GC 326/GC2 331/G3 413/SS 718 
 C | Advent2 | Comfort, My People (1 ,Ps) G3 396 
 C | Advent2 | Every Valley (G) GP 297/CBW 308/BB 74/JS2 326/JS3 289 
 C | Advent2 | Find Us Ready (2)   GC2 342 
 C | Advent2 | For the Coming of the Savior (1)   SS 723 
 C | Advent2 | Hark! A Herald Voice Is Calling (G)   SS 585 
 C | Advent2 | Lead Us to Your Light (1)   GC2 326 
 C | Advent2 | Let Desert Wasteland Now Rejoice (1)   SS 725 
 C | Advent2 | Let the Valleys Be Raised (1,G)  GP 310/JS3 292/BB 67 
 C | Advent2 | Like a Bird (1,Ps) W4 397/G3 408 
 C | Advent2 | Like a Shepherd, v 1 (G) GP 708/CBW 490/JS2 648/JS3 622/GC 325/GC2 332/G3 402/MI-BB 617 
